Date,Time,Latitude,Longitude,Pitch (degrees),Roll (degrees),Heading (degrees Magnetic),Heave,Temperature in electronics box (degrees C),"Acceleration x, forward (G)","Acceleration y, starboard (G)","Acceleration z, down (G)",Yaw rate [degrees/s],Control Mode,Thrust (% Thrust),Thrust difference (% Thrust),Date (MMDDYY),Time (HHMMSS),Temperature (C),Specific Conductance (uS/cm),Salinity (PPT),Pressure (psia),Depth (m),Chlorophyll (ug/L),ODO (%Sat),ODO (mg/L),Turbidity (FNU),Wiper Position (V)
20260130,133749,25.91271830333333,-80.13771816333333,-2.1,-0.3,7.0,0.0,31.8,-0.04,0.0,-1.02,-0.25,Thruster,0.0,0.0,13026.0,133745.0,20.777,52888.9,34.93,-0.0,-0.001,2.06,57.52,4.19,-0.09,1.22
20260130,133750,25.912720385,-80.137713915,-1.8,-0.1,7.0,0.0,31.8,-0.03,0.01,-1.02,-0.13,Thruster,31.0,11.9,13026.0,133746.0,20.765,52843.84,34.9,-0.0,-0.002,2.03,57.21,4.17,-0.08,1.22
20260130,133751,25.912722586666668,-80.13770947666667,-1.0,-0.5,7.0,0.0,31.8,-0.0,-0.02,-1.0,3.59,Thruster,31.3,31.3,13026.0,133747.0,20.754,52798.01,34.87,-0.0,-0.002,2.05,56.72,4.14,-0.06,1.22
20260130,133752,25.912725435,-80.13770210666667,-0.1,-1.8,7.0,0.0,31.8,0.03,0.14,-1.06,11.85,Thruster,5.1,71.3,13026.0,133748.0,20.742,52770.36,34.85,-0.0,-0.002,2.02,56.32,4.11,-0.04,1.22
20260130,133753,0.0,0.0,-1.6,-1.9,7.0,0.0,31.8,-0.07,0.15,-1.09,12.96,Thruster,-0.8,53.8,13026.0,133749.0,20.73,52739.09,34.82,-0.0,-0.002,2.01,55.92,4.08,-0.02,1.22
20260130,133754,25.91272741,-80.13768027166667,-0.9,-2.1,7.0,0.0,31.8,0.04,0.09,-1.09,19.59,Thruster,7.1,69.2,13026.0,133750.0,20.72,52694.75,34.79,-0.0,-0.002,1.94,55.59,4.06,0.0,1.22
20260130,133755,25.912723703333334,-80.13766924833334,-0.2,-2.3,7.0,0.0,31.8,0.0,0.08,-0.97,16.21,Thruster,9.0,70.0,13026.0,133751.0,20.707,52647.55,34.76,-0.0,-0.002,1.91,55.21,4.04,0.03,1.22
20260130,133756,25.91271707,-80.13765888,-1.3,-1.8,7.0,0.0,31.8,-0.06,0.06,-0.9,16.25,Thruster,1.6,65.4,13026.0,133752.0,20.696,52589.53,34.71,-0.0,-0.002,1.87,54.87,4.01,0.04,1.22
20260130,133757,25.912708708333334,-80.13765135166666,-0.9,-2.7,7.0,0.0,31.8,-0.02,0.21,-0.9,18.2,Thruster,15.6,68.4,13026.0,133753.0,20.682,52549.31,34.68,-0.0,-0.001,1.81,54.49,3.99,0.06,1.22
20260130,133758,25.912697723333334,-80.137646045,-1.0,-1.5,7.0,0.0,31.8,-0.01,-0.07,-0.99,10.21,Thruster,15.5,32.9,13026.0,133754.0,20.669,52509.48,34.65,-0.0,-0.001,1.79,54.17,3.96,0.06,1.22
20260130,133759,25.91268579666667,0.0,-2.5,-0.7,7.0,0.0,31.8,-0.06,-0.01,-1.05,1.63,Thruster,5.4,5.4,13026.0,133755.0,20.655,52472.08,34.63,-0.0,-0.001,1.75,53.84,3.94,0.07,1.22
20260130,133800,25.912675646666667,-80.13763899666667,-0.8,-0.8,7.0,0.0,31.8,0.01,-0.12,-1.03,2.58,Thruster,60.6,0.0,13026.0,133756.0,20.644,52452.68,34.61,-0.0,-0.001,1.74,53.59,3.93,0.09,1.22
20260130,133801,25.912662608333335,-80.13763535833333,1.5,-0.5,7.0,0.0,31.8,0.12,0.03,-0.88,-0.37,Thruster,70.2,-1.8,13026.0,133757.0,20.634,52448.07,34.61,-0.0,-0.001,1.75,53.34,3.91,0.09,1.22
20260130,133802,25.912644901666667,-80.13763013166667,2.5,-0.8,7.0,0.0,31.8,0.11,0.13,-1.13,-1.31,Thruster,70.0,0.0,13026.0,133758.0,20.627,52440.71,34.6,-0.0,-0.0,1.71,53.15,3.89,0.09,1.22
20260130,133803,25.912625736666666,-80.13762336,3.0,-0.1,7.0,0.0,31.8,0.03,0.05,-0.97,-4.44,Thruster,69.1,-18.8,13026.0,133759.0,20.62,52442.13,34.6,0.0,0.001,1.69,52.82,3.87,0.09,1.22
20260130,133804,25.912606956666668,-80.13761514333333,3.1,-1.0,7.0,0.0,31.8,0.04,0.1,-0.96,0.62,Thruster,70.0,0.0,13026.0,133800.0,20.616,52459.16,34.62,0.0,0.002,1.69,52.39,3.84,0.06,1.22
20260130,133805,25.912588258333333,-80.13760726,2.9,-1.0,7.0,0.0,31.8,0.07,-0.11,-0.88,-0.24,Thruster,70.0,0.0,13026.0,133801.0,20.616,52479.69,34.63,0.0,0.003,1.74,51.98,3.81,0.03,1.22
20260130,133806,25.912570083333332,-80.13759984833334,2.0,-1.1,7.0,0.0,31.8,0.05,0.04,-0.91,-0.73,Thruster,58.0,0.0,13026.0,133802.0,20.617,52515.77,34.66,0.01,0.004,1.77,51.71,3.79,0.03,1.22
20260130,133807,25.912553615,-80.137593055,1.2,-1.0,7.0,0.0,31.8,0.01,0.07,-1.06,-0.23,Thruster,57.0,0.0,13026.0,133803.0,20.622,52533.65,34.67,0.01,0.005,1.79,51.48,3.77,0.0,1.22
20260130,133808,25.912537688333334,-80.13758607666666,1.9,0.3,7.0,0.0,31.8,0.11,-0.05,-1.13,-6.8,Thruster,43.3,-43.3,13026.0,133804.0,20.626,52574.35,34.7,0.01,0.006,1.8,51.36,3.76,-0.01,1.22
20260130,133809,25.912519453333335,-80.13757464,2.5,-0.0,7.0,0.0,31.8,0.07,-0.02,-1.2,-10.02,Thruster,50.0,-50.0,13026.0,133805.0,20.633,52606.79,34.73,0.01,0.007,1.79,51.3,3.76,-0.02,1.22
20260130,133810,25.912503821666668,-80.13756052,2.6,-0.1,7.0,0.0,31.8,0.06,-0.0,-1.17,-8.84,Thruster,44.5,-55.5,13026.0,133806.0,20.64,52668.41,34.77,0.01,0.009,1.82,51.29,3.76,-0.03,1.22
20260130,133811,25.912503821666668,-80.13756052,2.6,-0.1,7.0,0.0,31.8,0.06,-0.0,-1.17,-8.84,Thruster,44.5,-55.5,13026.0,133807.0,20.651,52718.13,34.81,0.01,0.01,1.83,51.36,3.76,-0.05,1.22
20260130,133812,25.91248015,-80.13752952833333,-0.0,-0.4,7.0,0.0,31.9,0.01,0.05,-1.04,-2.37,Thruster,50.0,1.6,13026.0,133808.0,20.662,52734.24,34.82,0.02,0.011,1.83,51.48,3.77,-0.04,1.22
20260130,133813,25.912471768333333,-80.13751705333334,-2.1,-1.1,7.0,0.0,31.9,0.0,0.03,-1.0,1.45,Thruster,43.9,43.9,13026.0,133809.0,20.671,52752.45,34.83,0.02,0.011,1.84,51.63,3.78,-0.04,1.22
20260130,133814,25.912461248333333,-80.13750353166667,0.1,-1.7,7.0,0.0,31.9,0.01,0.08,-1.01,7.43,Thruster,19.6,70.0,13026.0,133810.0,20.679,52770.14,34.85,0.02,0.012,1.94,51.75,3.79,-0.06,1.22
20260130,133814,25.912461248333333,-80.13750353166667,0.1,-1.7,7.0,0.0,31.9,0.01,0.08,-1.01,7.43,Thruster,19.6,70.0,13026.0,133811.0,20.686,52798.37,34.87,0.02,0.013,1.95,51.91,3.8,-0.06,1.22
20260130,133815,25.912448058333332,-80.13749012833334,1.1,-1.0,7.0,0.0,31.9,-0.04,-0.04,-0.96,6.66,Thruster,1.5,74.8,13026.0,133812.0,20.695,52818.19,34.88,0.02,0.014,1.96,52.06,3.81,-0.08,1.22
20260130,133816,25.912435783333333,-80.13748069833333,-1.3,-2.4,7.0,0.0,31.9,-0.1,0.05,-0.89,13.02,Thruster,-5.2,75.2,13026.0,133813.0,20.702,52820.73,34.88,0.02,0.014,1.94,52.25,3.82,-0.09,1.22
20260130,133817,25.912424801666667,-80.13747666166667,-1.4,-3.1,7.0,0.0,31.8,-0.07,-0.1,-0.97,25.51,Thruster,-3.6,75.4,13026.0,133814.0,20.706,52803.99,34.87,0.02,0.014,1.95,52.41,3.83,-0.11,1.22
20260130,133818,25.912413345,-80.13747743166667,0.6,-1.0,7.0,0.0,31.8,-0.03,0.09,-0.96,12.41,Thruster,10.8,49.9,13026.0,133815.0,20.707,52786.0,34.86,0.02,0.014,1.99,52.56,3.84,-0.11,1.22
20260130,133819,25.912401881666668,-80.13748098833334,-1.8,-2.0,7.0,0.0,31.8,-0.01,0.09,-0.99,10.53,Thruster,17.2,40.2,13026.0,133816.0,20.707,52789.56,34.86,0.02,0.014,2.03,52.66,3.85,-0.13,1.22
20260130,133821,25.912390548333335,-80.137487015,-0.3,-1.6,7.0,0.0,31.8,0.02,0.1,-1.03,9.46,Thruster,15.8,49.2,13026.0,133817.0,20.708,52786.11,34.86,0.02,0.014,2.0,52.75,3.85,-0.14,1.22
20260130,133821,25.912379633333334,-80.137495,-1.0,-1.5,7.0,0.0,31.8,-0.04,-0.01,-1.0,2.69,Thruster,12.4,42.3,13026.0,133818.0,20.709,52795.15,34.87,0.02,0.015,2.0,52.83,3.86,-0.15,1.22
20260130,133822,25.912369623333333,-80.13750334,-1.3,-1.5,7.0,0.0,31.8,0.02,-0.01,-0.96,6.49,Thruster,0.8,70.3,13026.0,133819.0,20.711,52803.58,34.87,0.02,0.015,2.04,52.91,3.87,-0.16,1.22
20260130,133823,25.912360516666666,-80.13751336666667,0.1,-2.1,7.0,0.0,31.8,0.07,0.04,-0.94,14.22,Thruster,25.3,71.3,13026.0,133820.0,20.712,52798.78,34.87,0.02,0.016,2.06,52.99,3.87,-0.18,1.22
20260130,133824,25.912352356666666,-80.13752823333333,0.8,-2.9,7.0,0.0,31.8,0.02,-0.01,-0.93,11.24,Thruster,41.9,41.9,13026.0,133821.0,20.713,52827.82,34.89,0.02,0.016,1.98,53.08,3.88,-0.2,1.22
20260130,133825,25.912345991666665,-80.13754616166666,2.0,-3.1,7.0,0.0,31.8,0.06,0.18,-0.98,7.4,Thruster,27.0,73.0,13026.0,133822.0,20.718,52869.86,34.92,0.03,0.017,2.03,53.2,3.89,-0.2,1.22
20260130,133826,25.912341743333332,-80.13756582,2.0,-0.7,7.0,0.0,31.8,-0.06,-0.03,-1.03,12.36,Thruster,1.1,78.1,13026.0,133823.0,20.726,52915.13,34.95,0.03,0.018,2.01,53.41,3.9,-0.19,1.22
20260130,133827,25.912340765,-80.13758186166666,-0.1,-1.4,7.0,0.0,31.8,-0.02,0.01,-0.86,13.19,Thruster,-0.3,68.7,13026.0,133824.0,20.735,52946.0,34.98,0.03,0.019,2.02,53.67,3.92,-0.18,1.22
20260130,133828,25.912342855,-80.137593795,-1.9,-2.3,7.0,0.0,31.8,-0.09,0.1,-1.13,23.51,Thruster,-6.5,60.6,13026.0,133825.0,20.744,52983.27,35.0,0.03,0.019,2.08,57.48,4.2,-0.17,1.22
20260130,133829,25.912348063333333,-80.13760294,-0.8,-1.5,7.0,0.0,31.8,-0.05,0.03,-0.9,10.39,Thruster,0.0,0.0,13026.0,133826.0,20.753,53014.78,35.03,0.03,0.019,2.06,58.09,4.24,-0.18,1.22
20260130,133830,25.912352531666667,-80.13760843333333,-2.5,-2.2,7.0,0.0,31.8,-0.05,0.07,-0.94,8.39,Thruster,22.3,0.0,13026.0,133827.0,20.762,53069.61,35.07,0.03,0.019,2.07,58.79,4.29,-0.15,1.22
20260130,133831,25.912356781666666,-80.13761320666667,-0.9,-2.1,7.0,0.0,31.8,-0.0,0.1,-1.02,0.09,Thruster,70.0,0.0,13026.0,133828.0,20.774,53126.0,35.11,0.03,0.019,2.11,58.97,4.3,-0.12,1.22
20260130,133832,25.912363538333334,-80.13762008833334,-1.1,-2.0,7.0,0.0,31.8,0.06,-0.09,-1.11,2.2,Thruster,70.0,0.0,13026.0,133829.0,20.787,53181.42,35.15,0.03,0.019,2.12,59.4,4.33,-0.09,1.22
20260130,133833,25.912375421666667,-80.13763148833333,1.7,-1.4,7.0,0.0,31.8,0.01,0.01,-1.05,0.39,Thruster,64.5,0.0,13026.0,133830.0,20.8,53236.89,35.19,0.03,0.02,2.1,59.76,4.35,-0.06,1.22
20260130,133834,25.912388571666668,-80.13764397,1.7,-1.0,7.0,0.0,31.8,-0.01,0.01,-1.08,1.25,Thruster,35.0,0.0,13026.0,133831.0,20.815,53279.86,35.22,0.03,0.021,2.11,60.14,4.38,-0.05,1.22
20260130,133835,25.912399091666668,-80.13765382166666,1.7,-1.0,7.0,0.0,31.8,-0.01,0.01,-1.08,1.25,Thruster,30.0,0.0,13026.0,133832.0,20.828,53302.73,35.24,0.03,0.021,2.15,60.45,4.4,-0.05,1.22
20260130,133836,25.91240884,-80.13766303,-1.5,-0.9,7.0,0.0,31.8,-0.07,-0.03,-0.97,-0.67,Thruster,39.0,0.0,13026.0,133833.0,20.841,53325.97,35.26,0.03,0.022,2.15,60.76,4.42,-0.05,1.22
20260130,133837,25.912419923333335,-80.13767356,0.3,-1.0,7.0,0.0,31.9,-0.04,-0.07,-0.97,-0.38,Thruster,51.0,0.0,13026.0,133834.0,20.852,53346.75,35.27,0.03,0.023,2.17,60.99,4.44,-0.05,1.22
20260130,133838,25.912431641666668,-80.137684735,0.8,-1.5,7.0,0.0,31.9,0.06,0.06,-0.99,4.84,Thruster,39.1,39.1,13026.0,133835.0,20.863,53348.01,35.27,0.03,0.023,2.15,61.2,4.45,-0.05,1.22
20260130,133839,25.912445943333335,-80.13769572166666,0.8,-1.8,7.0,0.0,31.9,-0.0,0.04,-1.0,5.79,Thruster,57.9,20.6,13026.0,133836.0,20.869,53346.9,35.27,0.03,0.023,2.1,61.38,4.46,-0.05,1.22
20260130,133840,25.912460063333334,-80.13770453666666,-0.0,-1.0,7.0,0.0,31.9,-0.02,0.01,-1.02,0.59,Thruster,34.3,1.3,13026.0,133837.0,20.876,53350.91,35.28,0.03,0.023,2.1,61.57,4.48,-0.06,1.22
20260130,133842,25.91247235,-80.13771221333333,-0.7,-0.8,7.0,0.0,31.9,-0.0,0.01,-1.02,0.59,Thruster,55.6,0.0,13026.0,133838.0,20.881,53344.29,35.27,0.03,0.022,2.11,61.73,4.49,-0.07,1.22
20260130,133843,25.912485893333333,-80.1377211,1.7,-0.7,7.0,0.0,31.9,0.03,-0.01,-0.95,-0.84,Thruster,69.0,0.0,13026.0,133839.0,20.885,53349.93,35.28,0.03,0.022,2.09,61.88,4.5,-0.08,1.22
20260130,133844,25.912502026666665,-80.137732505,2.6,-0.8,7.0,0.0,31.9,-0.02,0.11,-1.03,-1.22,Thruster,69.0,0.0,13026.0,133840.0,20.889,53345.01,35.27,0.03,0.022,2.11,62.04,4.51,-0.08,1.22
20260130,133845,25.912517703333332,-80.13774394166667,1.6,-1.0,7.0,0.0,31.9,0.07,0.11,-1.03,1.34,Thruster,57.9,6.2,13026.0,133841.0,20.891,53344.96,35.27,0.03,0.022,2.13,62.31,4.53,-0.06,1.22
20260130,133846,25.912531736666665,-80.13775360833333,0.6,-0.7,7.0,0.0,31.9,0.01,0.08,-0.94,-0.04,Thruster,46.0,0.0,13026.0,133842.0,20.893,53331.29,35.26,0.03,0.022,2.11,62.7,4.56,-0.07,1.22
20260130,133847,25.912543788333334,-80.13776205666667,-1.1,-0.8,7.0,0.0,31.9,-0.03,-0.02,-1.04,0.03,Thruster,39.2,9.5,13026.0,133843.0,20.893,53311.07,35.25,0.03,0.021,2.12,62.98,4.58,-0.09,1.22
20260130,133848,25.912556053333333,-80.13777052833333,-1.4,-0.8,7.0,0.0,31.9,-0.02,0.01,-1.07,0.69,Thruster,36.7,6.8,13026.0,133844.0,20.892,53294.16,35.23,0.03,0.02,2.09,63.26,4.6,-0.1,1.22
20260130,133849,25.91256829,-80.13777859666666,-0.9,-1.3,7.0,0.0,31.9,-0.02,-0.02,-1.02,2.69,Thruster,44.2,9.3,13026.0,133845.0,20.889,53287.34,35.23,0.03,0.02,2.07,63.46,4.61,-0.11,1.22
20260130,133850,25.912582738333334,-80.13778676333334,0.3,-2.1,7.0,0.0,31.9,0.04,0.1,-1.0,7.5,Thruster,44.5,44.5,13026.0,133846.0,20.886,53286.62,35.23,0.03,0.019,2.11,63.65,4.63,-0.11,1.22
20260130,133851,25.912599031666666,-80.13779287166666,1.2,-1.6,7.0,0.0,31.9,0.01,-0.02,-0.98,5.1,Thruster,46.8,33.6,13026.0,133847.0,20.883,53284.14,35.23,0.03,0.019,2.16,63.81,4.64,-0.09,1.22
20260130,133852,25.912614615,-80.13779739666667,0.2,-1.3,7.0,0.0,31.9,-0.03,0.06,-0.99,2.1,Thruster,22.6,22.6,13026.0,133848.0,20.881,53284.48,35.23,0.03,0.019,2.18,63.98,4.65,-0.08,1.22
20260130,133853,25.912627205,-80.137800555,-1.8,-1.4,7.0,0.0,31.9,-0.02,0.08,-0.96,3.56,Thruster,-0.3,59.3,13026.0,133849.0,20.878,53277.32,35.22,0.03,0.019,2.18,64.11,4.66,-0.06,1.22
20260130,133854,25.912640515,-80.1378022,-1.1,-2.3,7.0,0.0,31.9,-0.01,0.11,-0.95,11.13,Thruster,-3.3,73.3,13026.0,133850.0,20.876,53265.82,35.21,0.03,0.018,2.19,64.24,4.67,-0.02,1.22
20260130,133855,25.912653071666668,-80.13780039333334,-0.8,-2.5,7.0,0.0,31.9,-0.09,0.06,-0.8,15.22,Thruster,-5.2,75.2,13026.0,133851.0,20.876,53261.73,35.21,0.03,0.018,2.19,64.35,4.68,0.02,1.22
20260130,133856,25.912663386666665,-80.13779538166666,-1.8,-1.6,7.0,0.0,31.9,-0.02,0.04,-1.02,12.14,Thruster,2.3,44.8,13026.0,133852.0,20.876,53243.67,35.2,0.03,0.018,2.18,64.42,4.68,0.03,1.22
20260130,133857,25.91267118,-80.13778906833333,-1.9,-1.6,7.0,0.0,31.8,-0.06,-0.03,-1.05,6.24,Thruster,-2.0,36.1,13026.0,133853.0,20.874,53229.71,35.19,0.03,0.018,2.14,64.48,4.69,0.02,1.22
20260130,133858,25.912677515,-80.13778238,-1.4,-1.6,7.0,0.0,31.9,-0.07,-0.02,-0.92,10.88,Thruster,-0.6,50.7,13026.0,133855.0,20.869,53193.12,35.16,0.03,0.018,2.18,64.49,4.69,0.02,1.22
20260130,133859,25.912682075,-80.13777505666667,-1.7,-1.8,7.0,0.0,31.8,-0.04,0.03,-0.97,7.1,Thruster,0.0,0.0,13026.0,133856.0,20.867,53185.76,35.15,0.03,0.018,2.19,64.47,4.69,0.02,1.22
20260130,133900,25.912685723333333,-80.13776754166666,-1.6,-1.8,7.0,0.0,31.8,-0.04,0.03,-0.98,0.71,Thruster,0.0,0.0,13026.0,133857.0,20.863,53166.63,35.14,0.03,0.018,2.21,64.43,4.69,0.02,1.22
20260130,133901,25.912688451666668,-80.13776130666666,-1.2,-0.9,7.0,0.0,31.8,-0.07,0.03,-1.0,3.58,Thruster,-0.3,60.0,13026.0,133858.0,20.859,53132.78,35.11,0.03,0.017,2.18,64.37,4.68,0.03,1.22
20260130,133902,25.9126902,-80.13775514666666,-2.1,-1.6,7.0,0.0,31.8,-0.02,0.14,-1.09,15.17,Thruster,-6.5,58.3,13026.0,133859.0,20.856,53084.29,35.08,0.02,0.017,2.18,64.28,4.68,0.02,1.22
20260130,133903,25.912689941666667,-80.13774971166667,-1.4,-1.2,7.0,0.0,31.8,-0.06,0.01,-1.01,10.59,Thruster,0.0,0.0,13026.0,133900.0,20.85,53026.62,35.04,0.02,0.016,2.13,64.16,4.67,0.03,1.22
20260130,133904,25.912689,-80.13774529,-1.1,-0.1,7.0,0.0,31.8,-0.03,0.0,-1.01,5.26,Thruster,0.0,0.0,13026.0,133901.0,20.843,52977.98,35.0,0.02,0.014,2.12,63.96,4.66,0.01,1.22
20260130,133905,25.912688043333333,-80.13774126166666,-1.6,-0.5,7.0,0.0,31.8,-0.03,0.0,-1.0,2.66,Thruster,0.0,0.0,13026.0,133902.0,20.836,52918.85,34.96,0.02,0.014,2.06,63.72,4.64,0.03,1.22
20260130,133906,25.912687083333335,-80.137737515,-1.4,-3.4,7.0,0.0,31.8,-0.03,0.05,-0.95,0.56,Thruster,0.0,0.0,13026.0,133903.0,20.827,52867.57,34.92,0.02,0.014,2.05,59.99,4.37,0.04,1.22
20260130,133907,25.912686005,-80.13773407166667,-1.1,-4.7,7.0,0.0,31.8,-0.02,0.09,-0.92,-0.17,Thruster,0.0,0.0,13026.0,133904.0,20.818,52823.9,34.89,0.02,0.013,2.06,59.43,4.33,0.03,1.22
20260130,133908,25.91268476833333,-80.13773079833334,-1.2,-3.9,7.0,0.0,31.9,0.02,0.07,-0.92,0.53,Thruster,39.0,0.0,13026.0,133905.0,20.804,52800.97,34.87,0.02,0.013,2.06,58.73,4.28,0.0,1.22
20260130,133909,25.912683055,-80.13772649833334,-0.6,-2.9,7.0,0.0,31.9,0.08,0.14,-0.94,5.33,Thruster,52.8,6.5,13026.0,133906.0,20.793,52772.53,34.85,0.02,0.013,2.02,58.52,4.27,-0.03,1.22
20260130,133910,25.912679581666666,-80.137717375,0.1,-1.8,7.0,0.0,31.9,0.07,0.05,-0.99,10.93,Thruster,65.7,15.4,13026.0,133907.0,20.782,52734.74,34.82,0.02,0.014,1.98,58.13,4.24,-0.03,1.22
20260130,133911,25.91267257166667,-80.13770117166666,-0.8,-1.5,7.0,0.0,31.9,-0.04,0.03,-0.88,6.69,Thruster,32.7,32.7,13026.0,133908.0,20.772,52721.18,34.81,0.02,0.014,1.95,57.83,4.22,-0.01,1.22
20260130,133912,25.912665371666666,-80.13768776,-1.9,-0.3,7.0,0.0,31.9,-0.02,0.01,-1.06,5.09,Thruster,11.7,42.2,13026.0,133909.0,20.763,52720.89,34.81,0.02,0.013,1.94,57.62,4.21,-0.02,1.22
20260130,133913,25.91265685,-80.13767439333333,0.0,-1.2,7.0,0.0,31.9,-0.07,0.07,-1.17,10.46,Thruster,26.6,72.6,13026.0,133910.0,20.756,52702.08,34.8,0.02,0.013,1.95,57.51,4.2,-0.02,1.22
20260130,133914,25.912643836666668,-80.13766121,2.3,-1.0,7.0,0.0,31.9,0.05,-0.06,-0.99,12.29,Thruster,34.8,56.1,13026.0,133911.0,20.747,52678.91,34.78,0.02,0.013,1.97,57.39,4.19,-0.03,1.22
20260130,133915,25.912628548333334,-80.13764990333334,1.2,-1.2,7.0,0.0,31.9,-0.01,0.1,-1.01,2.26,Thruster,28.8,28.8,13026.0,133912.0,20.738,52671.21,34.77,0.02,0.013,1.93,57.23,4.18,-0.02,1.22
20260130,133916,25.912615243333335,-80.137640765,-0.8,-1.2,7.0,0.0,31.9,-0.04,0.01,-1.03,2.65,Thruster,53.3,2.1,13026.0,133913.0,20.728,52675.83,34.78,0.02,0.013,1.92,57.0,4.17,-0.02,1.22
20260130,133917,25.912601733333332,-80.13763240333333,-0.4,-1.2,7.0,0.0,31.9,0.13,0.01,-1.1,2.11,Thruster,70.0,0.0,13026.0,133914.0,20.72,52675.18,34.78,0.02,0.013,1.89,56.79,4.15,-0.02,1.22
20260130,133918,25.912585353333334,-80.137622205,0.2,-0.9,7.0,0.0,31.9,-0.05,-0.02,-1.01,-1.07,Thruster,10.6,0.0,13026.0,133915.0,20.712,52676.99,34.78,0.02,0.013,1.87,56.54,4.13,-0.01,1.22
20260130,133919,25.912572031666667,-80.13761333833334,-1.8,-0.7,7.0,0.0,31.9,-0.05,-0.0,-0.97,-1.08,Thruster,4.5,4.5,13026.0,133916.0,20.705,52690.2,34.79,0.02,0.013,1.85,56.32,4.12,0.0,1.22
20260130,133920,25.912561681666666,-80.13760617,-3.1,-1.0,7.0,0.0,31.9,-0.08,0.07,-1.05,0.82,Thruster,1.5,69.8,13026.0,133917.0,20.699,52694.5,34.79,0.02,0.012,1.88,56.07,4.1,-0.0,1.22
20260130,133921,25.91255019,-80.13759944333333,-0.2,-2.1,7.0,0.0,31.9,-0.01,0.19,-1.12,12.11,Thruster,27.0,73.0,13026.0,133918.0,20.694,52681.1,34.78,0.02,0.011,1.86,55.88,4.09,-0.02,1.22
20260130,133922,25.912536896666666,-80.137595925,0.7,-1.8,7.0,0.0,31.9,0.02,0.15,-1.15,17.05,Thruster,27.0,73.0,13026.0,133919.0,20.69,52661.08,34.77,0.02,0.01,1.84,55.57,4.06,-0.02,1.22
20260130,133923,25.91252043,-80.13759607833333,1.1,-2.2,7.0,0.0,31.9,0.04,0.09,-1.03,13.69,Thruster,33.1,59.2,13026.0,133920.0,20.687,52661.08,34.77,0.01,0.01,1.78,55.24,4.04,-0.03,1.22
20260130,133924,25.91250322,-80.13759991666667,0.3,-1.9,7.0,0.0,31.9,-0.03,0.08,-0.97,2.84,Thruster,29.8,29.8,13026.0,133921.0,20.685,52644.88,34.75,0.01,0.01,1.73,54.91,4.02,-0.04,1.22
20260130,133925,25.912488055,-80.137604025,-1.3,-1.1,7.0,0.0,31.9,-0.06,-0.0,-1.05,2.58,Thruster,4.9,-4.9,13026.0,133922.0,20.683,52629.89,34.74,0.01,0.01,1.73,54.64,4.0,-0.06,1.22
20260130,133926,25.912475471666667,-80.13760755166666,-2.2,-0.6,7.0,0.0,31.9,-0.06,-0.01,-0.95,-0.39,Thruster,-0.6,-35.7,13026.0,133923.0,20.681,52643.62,34.75,0.01,0.009,1.78,54.34,3.98,-0.08,1.22
20260130,133927,25.912464018333335,-80.13761045,-1.3,-0.7,7.0,0.0,31.9,-0.08,0.01,-1.1,-6.98,Thruster,10.4,-69.2,13026.0,133924.0,20.682,52671.31,34.77,0.01,0.009,1.83,54.11,3.96,-0.08,1.22
20260130,133928,25.91245298,-80.13761094333333,0.4,0.7,7.0,0.0,31.9,0.02,0.08,-0.95,-16.37,Thruster,39.9,-39.9,13026.0,133925.0,20.684,52681.23,34.78,0.01,0.009,1.81,53.9,3.94,-0.1,1.22
20260130,133929,25.91244024,-80.13760784666667,-1.3,-0.2,7.0,0.0,31.9,0.0,-0.04,-0.94,-6.31,Thruster,23.7,-14.6,13026.0,133926.0,20.688,52699.98,34.79,0.01,0.008,1.83,53.76,3.93,-0.11,1.22
20260130,133930,25.91242811,-80.13760379166666,-2.2,-0.7,7.0,0.0,31.9,0.01,0.0,-0.94,-3.34,Thruster,28.3,-28.3,13026.0,133927.0,20.692,52738.48,34.82,0.01,0.008,1.86,53.67,3.92,-0.13,1.22
20260130,133931,25.91241505,-80.137598255,-0.3,-0.2,7.0,0.0,31.9,-0.07,-0.02,-1.1,-11.17,Thruster,21.5,-69.4,13026.0,133928.0,20.7,52787.2,34.86,0.01,0.009,1.86,53.65,3.92,-0.14,1.22
20260130,133932,25.912402638333333,-80.13758878,1.3,1.2,7.0,0.0,31.9,-0.01,-0.07,-1.14,-19.62,Thruster,27.0,-73.0,13026.0,133929.0,20.709,52838.41,34.9,0.01,0.01,1.93,53.72,3.93,-0.13,1.22
20260130,133933,25.9123918,-80.137573345,1.9,0.2,7.0,0.0,31.9,-0.02,-0.21,-1.0,-14.09,Thruster,27.0,-73.0,13026.0,133930.0,20.721,52881.69,34.93,0.02,0.011,1.95,53.87,3.94,-0.12,1.22
20260130,133934,25.912383711666667,-80.13755493,2.4,0.0,7.0,0.0,31.9,0.14,0.05,-1.05,-9.12,Thruster,27.0,-73.0,13026.0,133931.0,20.732,52925.29,34.96,0.02,0.012,2.01,54.13,3.95,-0.13,1.22
20260130,133935,25.912378411666666,-80.13753530833333,0.7,0.8,7.0,0.0,31.9,-0.01,0.08,-1.13,-5.33,Thruster,39.6,-39.6,13026.0,133932.0,20.743,52966.27,34.99,0.02,0.013,2.03,57.45,4.19,-0.13,1.22
